CAS Latency (CL), тактов;2377;e934
Количество модулей в комплекте;2376;e935
Мощность замораживания (кг/сут);2376;e936
Суммарный объем памяти;2375;e937
Разрешение Web-камеры;2370;e938
Ширина столешницы, см;2369;e939
Ширина второй шторы, см;2367;e940
Тактовая частота, МГц;2366;e941
Длина столешницы, см;2365;e942
Высота второй шторы, см;2365;e943
Тип патрона;2353;e944
Длина кабеля, см;2346;e945
Режимы работы вытяжки;2343;e946
Радиус действия, м;2342;e947
Пропускная способность, Мб/с;2341;e948
Управление обогревателем;2334;e949
Конструкция удилища;2334;e950
Поддерживаемые форматы;2332;e951
Вид фильтра вытяжки;2329;e952
Размер приманки, дюймы;2327;e953
Открывание дверей;2323;e954
Поддержка RDS;2316;e955
Вид замка на чемодане;2316;e956
Размер раковины,см (Ш*В*Г);2315;e957
Ассорти;2314;e958
Ширина крепления шторы, см;2312;e959
Страна происхождения зерен кофе;2309;e960
Вид термостата;2308;e961
Особенности новогодней игрушки;2302;e962
Площадь, дм²;2301;e963
Толщина дна, мм;2296;e964
Тип наполнителя;2291;e965
Особенности наушников;2280;e966
Материал полок;2276;e967
Кол-во циклов заряд-разряд;2270;e968
Вид добавки (начинки);2267;e969
Емкость одного модуля;2264;e970
Вид электроподжига;2262;e971
Форма выпуска шоколада;2250;e972
Вид аксессуара бытовой техники;2248;e973
Напряжение сети;2243;e974
Внешние размеры, мм;2242;e975
Голосовой помощник;2242;e976
Вид сюжетно-ролевой игрушки;2241;e977
Сертификат;2237;e978
Скорость чтения, Мб/с;2235;e979
Датчики;2229;e980
Вид ключа;2228;e981
Вид велосипеда;2220;e982
Тип антипригарного покрытия;2219;e983
Размер (ДхШхВ), см;2218;e984
Форма горшка;2217;e985
Внутреннее покрытие;2214;e986
Диаметр слива, мм;2210;e987
Тип датчика;2210;e988
Тип освещения вытяжки;2205;e989
Длина кабеля питания, м;2202;e990
Особенности емкостей для хранения;2201;e991
Вид сверла;2195;e992
Высота ножек, мм;2194;e993
Тип фитинга;2191;e994
Монтаж светильника;2190;e995
Конфигурация звука;2189;e996
Цвет линзы;2185;e997
Способ приготовления крупы;2182;e998
Время работы, часов;2179;e999
Особенности скатерти;2175;e1000
Диаметр хвостовика, мм;2173;e1001
Разрешение;2172;e1002
Складные;2166;e1003
Цвет ниток;2161;e1004
Скорость записи, Мб/с;2161;e1005
Структура жилы;2161;e1006
Вид удилища;2161;e1007
Вид катушки;2155;e1008
Интерфейс;2153;e1009
Цвет клавиатуры;2153;e1010
Материал оболочки;2144;e1011
Размер циферблата;2136;e1012
